227,1497,19,36;
185,1260,48,4;
299,67,13,29;
1390,770,45,85;
248,328,2,97;
2346,438,9,68;
188,1131,28,30;
1357,533,77,98;
1253,2451,35,68;
1315,1433,25,50;
464,1798,3,91;
688,31,48,1;
806,1239,44,95;
2322,1239,81,30;
1323,112,48,17;
2488,1877,73,46;
1316,2030,27,76;
2310,416,54,16;
2235,2071,78,45;
1853,81,6,45;
232,1264,19,50;
2559,0,65,6;
157,1330,36,68;
2276,861,67,58;
1124,1406,30,76;
1489,431,66,5;
1253,2174,33,83;
2371,382,86,25;
822,180,97,46;
2424,438,17,80;
985,686,39,77;
2623,355,21,18;
747,1720,17,82;
968,195,36,33;
1083,1575,62,36;
1015,129,92,67;
67,1069,90,80;
1531,228,99,83;
942,2623,46,24;
2023,1791,92,29;
2429,1119,75,31;
2176,1120,42,26;
154,526,3,76;
2167,1239,77,47;
315,97,95,18;
1456,1150,95,82;
1747,2227,63,75;
1538,2466,40,39;
2032,431,83,7;
443,882,5,76;
2058,2323,43,72;
157,1705,58,83;
2103,438,46,59;
1118,686,90,79;
12,454,18,14;
1083,1611,52,69;
1826,228,95,80;
2032,382,98,44;
1690,197,77,28;
2559,21,60,3;
467,1314,51,98;
1024,715,46,42;
2343,861,53,70;
154,2116,2,85;
1551,1150,84,31;
943,770,66,88;
239,911,9,39;
1591,1755,65,37;
1489,1751,47,91;
765,955,47,98;
39,1386,25,13;
2341,1547,54,46;
584,108,83,12;
1140,109,66,20;
2158,2218,71,89;
229,1398,16,46;
221,1613,7,79;
448,1017,19,98;
1747,2341,58,48;
639,2580,19,46;
1538,2554,40,78;
1598,622,83,9;
2313,2071,66,46;
335,503,12,50;
327,1071,21,20;
0,2167,66,77;
251,2116,21,79;
2298,438,14,70;
1275,686,93,15;
30,461,37,4;
765,1053,81,93;
67,799,69,99;
2185,382,41,53;
287,2005,57,50;
315,118,40,7;
2396,861,73,24;
513,2039,11,71;
1747,2302,71,39;
2130,410,35,21;
2311,1029,76,21;
637,2553,28,25;
109,15,2,11;
1095,770,43,90;
2348,1759,89,31;
1538,2505,47,49;
918,1143,24,82;
2115,1791,87,60;
111,29,10,2;
727,129,95,52;
1253,2118,61,56;
1083,1801,45,72;
1827,1150,95,62;
2231,2140,81,71;
512,1993,10,43;
328,1864,20,44;
157,1398,72,63;
2441,438,60,88;
1358,770,32,88;
1621,686,48,79;
1165,985,75,65;
1334,262,99,42;
1083,1680,66,62;
467,1512,50,100;
889,1431,43,72;
2457,382,79,44;
136,859,19,38;
2559,6,67,15;
2371,407,83,20;
148,1668,6,42;
1256,954,66,76;
1253,2257,73,82;
193,1330,25,63;
765,1239,41,95;
1266,533,91,97;
1286,2174,35,61;
578,2364,11,82;
2396,925,71,26;
486,79,92,15;
844,379,80,3;
1512,625,81,4;
1635,1150,99,64;
395,115,14,12;
999,1050,84,99;
101,2084,46,31;
517,1512,6,84;
1310,731,28,26;
1982,919,31,25;
157,665,62,89;
349,1063,27,99;
1924,14,72,17;
425,792,23,78;
147,17,6,8;
158,27,14,4;
2021,943,90,9;
1666,2278,71,87;
2176,1050,72,70;
1081,328,61,54;
1549,770,15,88;
2078,0,86,6;
1856,16,31,10;
1882,191,98,33;
285,1858,46,6;
576,32,8,43;
2273,1415,56,85;
1863,728,42,27;
863,2086,26,88;
2058,2071,46,84;
919,749,48,14;
146,1932,11,45;
547,377,67,4;
2498,175,29,50;
999,2587,75,23;
1887,1964,36,56;
1832,2396,85,40;
1303,191,51,34;
2076,1126,94,14;
941,228,100,97;
2416,1314,60,23;
146,2452,6,65;
135,625,19,44;
58,2244,7,41;
2455,129,94,46;
67,2303,19,92;
2101,1415,60,77;
765,1146,48,93;
1266,770,92,89;
1832,2436,80,77;
349,792,55,90;
1525,686,96,83;
999,2447,76,68;
315,2559,34,40;
2573,1288,33,45;
844,328,93,51;
2076,1077,98,49;
1466,30,71,2;
2058,2006,70,65;
408,642,40,71;
1442,2238,40,92;
2229,2265,74,66;
142,2207,10,92;
2229,2556,72,60;
863,2003,24,83;
2537,2218,62,43;
2303,2484,84,79;
1970,2586,77,50;
2158,2572,66,66;
1591,1596,75,96;
1877,2055,49,53;
1329,23,30,8;
2480,2265,79,49;
1926,2314,37,56;
157,857,34,96;
2078,6,63,18;
937,359,51,18;
991,328,90,22;
1827,1212,39,27;
1138,228,99,89;
2197,1415,76,62;
1832,2322,65,74;
1863,686,77,42;
1165,2097,47,47;
349,971,89,92;
1777,1468,62,30;
644,2210,21,30;
1970,2534,53,52;
2000,15,47,14;
396,882,47,77;
337,2429,10,62;
1459,770,90,86;
2310,2218,76,42;
2158,2508,65,64;
1347,1415,95,99;
580,2210,9,70;
232,27,23,2;
1448,1268,92,16;
1372,2,18,12;
765,1334,74,92;
1442,2330,33,97;
633,2145,31,21;
2399,2407,67,46;
750,1009,12,67;
1210,1452,39,32;
2303,2409,64,75;
1181,328,43,30;
2455,175,43,51;
349,1162,82,82;
2000,0,78,15;
1886,1107,97,30;
1564,770,46,85;
1012,681,94,4;
1859,95,62,34;
1940,686,36,60;
486,32,90,47;
765,1426,51,94;
1690,225,70,3;
975,0,11,15;
1372,14,17,9;
991,355,47,20;
999,2515,66,72;
2120,1877,76,48;
2079,1030,68,20;
1926,2448,30,81;
2104,2140,54,85;
2023,1938,78,30;
2229,2384,58,95;
67,327,76,100;
512,2129,13,48;
2020,2221,35,75;
2225,2006,63,38;
1875,1501,79,89;
2303,2265,79,62;
124,31,22,1;
2153,2071,82,69;
2343,931,50,21;
2303,2563,80,81;
59,188,2,45;
111,3,47,11;
1817,16,39,11;
34,27,3,4;
60,470,5,79;
1902,0,22,24;
132,1932,14,44;
376,1063,60,62;
43,960,22,87;
89,2452,21,65;
0,1122,48,88;
47,906,10,39;
63,1260,4,38;
332,2068,14,44;
44,25,25,7;
51,2614,14,33;
305,0,81,20;
182,22,95,2;
991,350,82,5;
328,1437,18,20;
1531,324,55,4;
913,28,44,4;
67,2549,76,58;
1142,328,39,35;
674,26,14,6;
1668,32,97,62;
1217,13,11,19;
1203,770,63,90;
1620,672,72,12;
1310,701,57,30;
1458,686,67,78;
157,528,92,82;
67,2395,84,57;
30,391,24,50;
1046,32,94,90;
1107,225,39,3;
1756,686,48,45;
66,242,1,66;
1433,1125,89,21;
1739,18,62,13;
86,2303,67,88;
870,79,85,35;
1372,23,11,9;
1224,328,19,30;
2248,1050,47,50;
349,1244,51,63;
999,2610,65,31;
831,955,22,98;
700,2626,56,16;
298,2634,46,11;
2549,129,96,91;
2269,175,91,44;
150,898,7,50;
1463,15,2,15;
58,334,1,46;
2416,1288,97,26;
849,2203,12,96;
1832,2264,78,58;
1840,622,53,10;
1970,2477,76,57;
863,2174,24,93;
1038,355,35,15;
2229,2331,63,53;
1886,1137,92,6;
69,30,12,2;
153,17,4,8;
110,2452,36,90;
1924,0,76,14;
845,228,96,84;
157,610,85,55;
937,328,54,31;
1425,861,56,59;
404,792,21,74;
1390,23,41,9;
747,376,60,6;
349,882,47,89;
999,2391,72,56;
418,733,19,57;
2329,1415,64,65;
148,1601,7,50;
1357,924,45,30;
1832,2513,76,75;
2104,2071,49,69;
2104,2363,51,78;
1721,1803,25,86;
2482,1017,56,30;
2128,2006,45,46;
765,2631,68,16;
1926,2370,39,78;
510,350,28,32;
67,2607,49,38;
889,1143,29,99;
64,1210,3,35;
1000,28,39,3;
1740,523,60,9;
1230,2144,21,62;
67,2452,22,97;
762,26,6,6;
251,228,100,100;
1817,0,85,16;
999,2319,71,72;
1795,1068,85,52;
127,2028,29,51;
143,2116,11,88;
1561,23,54,8;
2510,438,33,49;
1804,686,59,77;
2371,427,64,11;
1489,495,64,38;
252,129,97,99;
2161,1415,36,63;
1888,2148,35,57;
1756,731,48,38;
1886,1101,96,6;
1617,8,40,17;
2023,1877,97,32;
1661,25,57,7;
801,496,42,36;
2173,2006,52,65;
1832,2588,46,53;
692,509,89,9;
396,959,47,11;
1435,770,24,91;
653,2481,14,68;
132,1978,15,50;
747,228,98,94;
2076,1050,100,27;
2386,2218,70,41;
191,816,38,41;
870,32,91,47;
0,470,10,86;
191,857,22,77;
459,1950,8,98;
351,228,98,100;
667,846,82,72;
1512,620,82,5;
2078,24,49,5;
2047,15,25,9;
157,953,61,73;
349,1529,54,72;
1423,328,53,34;
526,1877,42,44;
452,2049,15,100;
446,28,24,4;
765,2492,45,98;
2464,781,27,69;
889,2226,46,31;
438,971,10,61;
1448,1239,95,29;
1561,1288,84,34;
2557,770,48,84;
1943,1339,77,65;
152,2207,5,62;
2393,954,89,68;
837,632,84,45;
1165,1613,76,37;
448,2324,18,99;
1591,2453,65,68;
1215,1484,38,38;
143,2549,14,55;
157,2325,65,18;
349,1685,77,83;
64,1805,3,38;
399,1601,28,78;
526,2110,60,100;
65,862,2,27;
961,115,66,6;
592,1004,73,33;
1513,328,74,26;
1012,632,94,20;
1041,297,97,26;
228,1663,19,36;
942,1576,57,63;
2482,954,64,63;
667,1083,81,61;
462,823,5,89;
212,2181,33,52;
1804,526,75,7;
550,2019,29,89;
1165,1650,88,41;
1347,2316,87,84;
889,2257,51,75;
995,529,79,4;
1150,31,56,1;
237,2108,11,56;
825,2203,24,97;
863,861,91,93;
2020,1339,73,57;
1666,1803,55,92;
2280,1641,73,58;
2630,382,15,53;
436,1063,12,60;
213,857,26,96;
2272,0,94,23;
1237,228,97,59;
1325,340,89,18;
2190,0,66,4;
526,1836,63,41;
1175,861,84,77;
889,2509,36,76;
157,1026,81,53;
349,1463,67,66;
2141,6,19,20;
667,766,77,80;
400,1244,40,62;
839,1334,22,83;
1197,1894,32,55;
999,1391,62,34;
1165,1971,59,59;
765,686,99,84;
592,805,71,53;
747,641,77,28;
863,1527,26,89;
889,1048,34,95;
153,1506,4,78;
2190,5,64,24;
424,1307,20,64;
1909,1288,71,37;
2260,1339,53,74;
1265,345,51,32;
1442,1501,47,91;
1130,904,41,42;
1170,1094,85,39;
1924,31,69,1;
0,2015,57,92;
440,129,92,49;
315,127,34,2;
2527,175,15,45;
147,1978,9,50;
1644,328,92,39;
467,2612,52,29;
2491,808,44,23;
1423,362,39,13;
157,1165,88,48;
188,1079,60,52;
349,1844,63,98;
810,2492,52,81;
2621,492,24,41;
1303,225,50,3;
403,1529,28,71;
2165,410,19,27;
1038,370,39,12;
1334,228,99,34;
889,2332,43,63;
2546,954,59,39;
66,702,1,46;
2216,581,67,41;
1850,1288,59,46;
1587,364,55,4;
667,686,98,80;
2543,520,60,13;
66,334,1,47;
110,2542,36,7;
64,1713,2,54;
747,632,90,9;
1201,1822,47,37;
0,702,50,73;
111,0,71,3;
1354,191,33,37;
2164,0,26,27;
349,1371,96,92;
1243,345,22,28;
1181,358,42,23;
1718,425,47,12;
0,776,63,86;
1323,32,86,80;
157,816,34,41;
1041,228,97,69;
467,2554,59,58;
2491,781,30,27;
1325,328,98,12;
1223,72,86,50;
526,1736,62,17;
2530,533,84,88;
765,2590,93,28;
889,2440,34,69;
2451,581,79,18;
2348,1339,45,64;
1411,2400,29,78;
349,129,91,99;
1142,363,28,18;
941,325,94,2;
1617,1029,54,16;
1165,1822,36,72;
920,195,48,33;
1489,2229,38,74;
1538,2030,53,61;
1170,1050,85,44;
1365,358,42,23;
2352,89,9,37;
157,1079,31,86;
349,1768,28,76;
816,2303,44,40;
2366,0,95,4;
1617,25,39,2;
954,861,87,65;
1587,328,57,36;
64,2107,3,32;
526,1753,47,83;
667,632,80,54;
2546,993,76,44;
1165,1733,49,48;
1630,325,92,3;
592,732,68,73;
2198,1641,82,35;
1871,200,8,22;
1442,15,18,15;
239,857,12,54;
1347,2400,64,90;
218,953,33,34;
2093,1339,69,55;
448,2228,19,96;
1513,354,63,25;
863,954,26,96;
999,1149,62,77;
2451,599,78,29;
942,1639,54,48;
1083,1050,87,100;
1489,2187,46,42;
150,1839,7,46;
157,2500,88,74;
2197,106,8,21;
349,1601,50,84;
201,2372,11,61;
921,632,91,49;
1130,861,45,43;
437,733,10,58;
1767,197,16,22;
592,858,70,76;
1476,328,37,52;
146,2517,11,30;
526,1921,63,98;
64,1946,3,43;
1325,358,40,24;
2491,831,64,14;
999,1300,58,91;
2516,228,97,75;
1696,617,69,13;
448,2423,16,88;
1165,1691,59,42;
750,26,12,4;
667,918,89,91;
2636,103,11,26;
863,1050,24,99;
1758,94,5,29;
1645,1288,82,33;
30,467,25,3;
53,1104,9,17;
43,1047,14,12;
1259,938,64,14;
219,730,26,16;
1255,1050,89,56;
0,655,60,47;
1140,32,83,77;
157,1213,28,51;
448,2511,14,97;
526,2019,24,91;
667,1009,83,74;
816,2343,43,36;
2605,770,36,69;
8,391,4,69;
1292,25,31,6;
2366,4,28,15;
431,1162,14,62;
2272,23,88,8;
2461,0,79,31;
2190,29,63,3;
1041,861,89,72;
889,2395,35,45;
592,934,75,70;
889,954,53,94;
999,1226,74,74;
1433,228,98,91;
1489,1501,49,87;
2313,1339,35,58;
1442,1592,32,90;
45,334,12,55;
1165,1781,62,41;
29,391,1,50;
503,2475,21,61;
66,556,1,69;
1394,2051,37,79;
448,438,100,95;
942,1687,56,97;
1950,382,82,5;
628,129,99,76;
0,2107,52,60;
251,503,25,80;
2416,286,79,27;
380,28,6,4;
1898,927,39,26;
190,1927,37,12;
592,2553,45,27;
219,2433,14,44;
2087,438,16,85;
2220,302,53,25;
30,1617,32,6;
667,2508,91,58;
67,758,84,41;
1561,31,44,1;
2234,861,42,71;
2252,197,12,22;
1083,1406,41,93;
65,1059,2,41;
845,1811,18,67;
312,384,37,59;
1913,1239,66,36;
633,2418,25,33;
1362,1150,94,70;
863,2505,23,60;
634,2304,32,27;
1165,1239,88,92;
1253,1879,38,79;
2335,814,23,43;
2578,1501,56,80;
1666,1596,83,45;
157,428,91,100;
1598,32,70,38;
278,0,27,30;
0,1059,53,63;
1804,438,76,60;
320,1923,28,29;
667,2235,84,74;
285,1842,54,6;
287,1958,60,47;
1739,31,60,1;
37,23,6,8;
251,2068,81,48;
1718,382,82,25;
47,862,18,44;
90,15,11,16;
20,960,23,76;
1081,954,84,95;
592,2332,58,86;
1824,861,74,66;
54,391,9,47;
823,533,85,97;
2396,1501,58,90;
889,1242,50,94;
1856,26,31,6;
1795,1120,79,30;
2366,1050,63,83;
1452,660,77,24;
1253,1615,40,66;
1636,1239,69,23;
2295,1108,57,39;
2500,1711,70,50;
323,1498,26,28;
0,2391,10,100;
157,2433,62,67;
201,2343,39,29;
1505,117,84,9;
47,945,20,14;
2625,103,11,25;
667,2384,80,40;
1984,438,75,91;
961,121,66,7;
592,2456,67,25;
67,1312,82,100;
44,145,17,41;
245,1788,6,65;
2113,861,86,77;
240,987,9,37;
2429,1068,74,51;
843,430,72,8;
1253,1497,68,53;
2605,954,34,39;
433,2192,9,52;
1769,407,25,27;
1204,129,99,84;
46,1927,14,18;
1736,373,60,7;
634,121,41,7;
2513,1050,72,85;
1442,2427,44,51;
2522,661,84,19;
845,1712,14,92;
2341,1501,55,46;
2190,4,63,1;
1832,1877,94,87;
143,1286,11,22;
251,451,90,52;
1531,311,62,13;
2320,293,60,34;
1024,686,94,29;
65,2491,2,53;
1898,861,46,66;
462,2511,5,87;
2359,438,65,73;
865,770,78,85;
751,1213,12,94;
2310,382,61,34;
924,422,53,15;
2340,438,6,65;
2585,1050,57,91;
765,861,98,94;
440,1244,6,54;
1083,1150,82,72;
2067,351,16,26;
526,732,65,97;
1253,1733,52,59;
2454,1501,64,57;
1804,1239,67,43;
54,1468,10,15;
515,1021,6,90;
191,2227,18,22;
212,2400,26,32;
650,2332,16,71;
448,2608,18,30;
1181,533,85,96;
1747,2057,74,82;
1442,2478,46,49;
157,2574,82,65;
2130,382,55,28;
592,2580,47,51;
2229,438,69,70;
1944,919,38,30;
251,328,98,56;
744,766,19,78;
997,533,94,99;
2613,228,7,89;
212,2372,22,28;
238,1213,13,37;
667,2566,33,70;
2459,118,85,10;
2199,861,35,65;
864,686,55,82;
1672,413,45,19;
1263,1150,99,58;
1291,1879,24,69;
1110,1222,32,55;
1979,1239,94,37;
1253,1958,94,72;
35,946,10,13;
1083,1352,70,54;
1591,1692,59,63;
1880,671,85,14;
1749,1596,87,38;
1489,1678,30,73;
579,2019,12,91;
1217,2598,36,34;
1046,122,64,5;
1630,302,95,23;
219,1590,21,22;
1409,32,96,81;
56,188,3,51;
0,862,35,98;
157,2291,49,34;
59,334,4,55;
667,2173,77,62;
2332,661,81,19;
2429,1050,84,18;
1740,438,64,85;
592,2242,42,90;
1253,1550,52,65;
66,93,1,46;
2285,1501,56,66;
50,702,16,48;
1425,920,51,34;
999,954,82,96;
89,2517,13,27;
1836,200,35,26;
486,95,79,4;
2348,1711,90,48;
526,633,61,99;
149,1375,8,37;
1168,208,36,17;
2376,1877,70,61;
2078,29,38,3;
1489,1588,49,90;
2031,1467,48,32;
467,1216,33,98;
2120,1925,76,46;
2001,858,95,2;
2021,282,98,38;
1538,2358,46,34;
2394,29,40,2;
2416,228,100,58;
157,2343,44,90;
1926,438,58,88;
634,2242,29,62;
152,2452,5,47;
1536,209,38,17;
1083,1222,27,80;
667,2309,82,75;
1842,382,33,51;
1944,861,77,58;
218,2249,18,36;
1334,304,98,23;
592,2418,41,38;
206,2291,41,20;
644,2166,22,44;
1165,1150,98,89;
1211,2506,38,38;
1650,909,35,35;
1824,927,71,19;
2202,1501,83,54;
1726,1239,78,32;
1747,1971,56,86;
863,2356,20,75;
955,79,6,25;
1660,205,23,21;
1253,1681,56,52;
1293,1615,54,64;
2438,1711,62,60;
486,99,58,1;
1305,1550,40,58;
1710,925,62,26;
845,312,54,13;
251,384,61,67;
2149,438,80,79;
1730,304,67,18;
765,770,100,91;
592,2481,61,72;
1871,1239,42,49;
863,2431,25,74;
349,328,99,54;
1950,387,74,47;
2620,228,25,85;
1223,122,83,6;
908,533,89,98;
1061,24,18,8;
516,925,10,94;
889,1336,34,95;
667,2424,82,84;
1083,1302,73,50;
2120,286,98,27;
1875,408,64,24;
104,28,3,3;
2021,861,92,82;
2446,1877,42,60;
2058,2239,39,84;
2032,426,84,5;
1253,1792,77,87;
1442,2527,47,89;
1538,2392,35,74;
2644,32,3,56;
2202,1555,57,37;
2518,1501,60,64;
2570,1711,59,57;
1765,32,94,49;
138,604,19,20;
1981,221,98,6;
448,382,100,56;
467,2235,53,64;
2216,533,74,48;
532,222,59,5;
1598,70,68,38;
30,465,30,2;
251,950,90,95;
147,2084,10,25;
67,427,85,99;
2150,770,67,62;
2416,313,75,12;
2495,286,21,30;
297,887,35,34;
440,224,79,4;
2273,302,33,24;
161,2022,80,8;
942,1237,54,89;
448,1889,17,61;
245,2500,6,56;
1083,2310,55,28;
245,2181,6,52;
53,1059,12,45;
1818,985,68,64;
526,1567,60,84;
765,2010,88,98;
1110,1277,54,24;
239,2574,8,55;
1915,954,82,86;
749,846,12,71;
0,2491,65,58;
47,1311,20,37;
10,2391,35,54;
1000,6,61,16;
2570,303,40,23;
765,1911,58,99;
1139,0,11,31;
1303,129,91,62;
268,743,79,15;
251,1045,63,26;
526,1651,66,14;
467,2299,54,76;
448,1950,11,99;
1553,495,21,24;
2096,770,54,84;
942,1387,56,96;
67,1412,87,94;
863,1453,20,74;
889,2074,43,90;
248,428,3,85;
816,1426,38,93;
2218,954,93,72;
574,512,38,20;
1347,2130,49,92;
2290,533,86,35;
727,181,95,45;
1083,2214,55,96;
2126,101,6,22;
440,178,91,46;
52,2107,12,52;
1442,1288,78,38;
1666,1711,81,92;
1902,24,22,8;
28,1486,34,52;
2205,32,77,95;
349,1307,75,64;
412,9,34,23;
2376,533,75,73;
1879,770,33,87;
1243,328,82,17;
0,1552,30,74;
158,3,16,24;
467,2375,44,100;
688,0,80,15;
2546,686,21,77;
2435,732,47,35;
1991,605,78,26;
1997,954,82,65;
1083,2137,53,77;
2059,498,28,27;
1120,1948,33,70;
2164,27,25,5;
1983,1135,93,14;
448,2049,4,100;
863,1363,19,90;
1668,94,80,35;
1347,2051,47,79;
2290,568,78,37;
54,1403,8,65;
526,1665,64,50;
1591,1989,70,81;
745,1586,20,45;
342,667,5,52;
2394,730,38,33;
0,93,37,52;
768,0,72,23;
30,1552,30,49;
111,14,13,15;
1991,533,86,72;
291,553,40,27;
54,1260,9,47;
0,1713,46,92;
142,32,84,74;
2362,32,97,90;
251,803,77,84;
688,15,62,10;
467,2129,45,53;
222,2325,29,18;
2511,686,35,46;
889,1948,43,73;
174,3,5,29;
1818,954,97,31;
448,1798,13,91;
1828,770,51,87;
1347,1964,94,87;
766,1811,79,92;
532,217,74,5;
526,1317,64,93;
2097,1150,90,63;
502,1690,21,64;
2120,313,76,15;
67,129,90,100;
1921,317,100,5;
2380,293,33,29;
2282,89,70,38;
1083,2088,76,49;
1981,129,98,53;
67,1893,34,85;
467,2182,49,53;
1232,31,31,1;
2148,533,68,59;
2567,712,50,40;
1912,786,75,73;
65,1626,2,57;
821,1712,24,95;
1561,1,98,7;
45,2427,16,13;
1390,15,52,8;
889,2048,52,26;
2159,954,59,59;
2001,770,95,83;
2549,220,93,8;
1135,1611,28,43;
1870,308,49,15;
1083,2338,63,49;
1833,1339,30,57;
1459,1018,69,31;
1083,2413,75,82;
1402,1788,32,86;
1292,2595,44,30;
942,1326,55,61;
783,127,76,2;
479,9,1,22;
455,116,29,10;
101,15,3,15;
1489,1842,33,89;
526,1469,61,98;
62,1486,2,52;
251,887,46,63;
651,0,37,26;
2077,533,71,93;
386,0,70,7;
526,1410,64,59;
91,1659,47,4;
2269,219,52,8;
226,127,54,2;
281,623,54,34;
480,24,100,7;
0,1626,61,87;
386,31,19,1;
1912,770,89,16;
328,803,14,68;
813,1146,38,93;
38,142,27,3;
2567,686,48,26;
1138,2214,26,90;
2282,32,80,57;
219,2477,24,22;
1770,1339,63,75;
1797,304,27,24;
1363,501,35,31;
889,2021,48,27;
65,470,2,60;
2079,954,80,76;
55,1210,9,43;
67,526,71,99;
2187,1150,89,53;
1362,1220,90,19;
1138,317,86,11;
57,906,8,34;
0,1210,36,50;
291,503,44,50;
182,24,50,7;
251,667,17,96;
